time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
3.3600000000000025,-3.512101443849074,1.7548647677782292,19.94750645748278,0.2167226924203982,0.04080589193417783,0.0,-2.278289958793915,2.4225348492540277,4.976949524507975,0.04203438635206605,-0.004018990452470356,0.0,434.5215931104505,433.22505746317995,436.2526313877717,433.82099708567836
3.4200000000000026,-3.649828223473614,1.904675550426117,20.24899682447059,0.2192024679147888,0.04048563186755061,0.0,-2.312573657978105,2.571219192641209,5.0720793546812155,0.039881776274977916,-0.008114965982825519,0.0,467.6267529471693,467.30762424071924,468.6529927684738,468.48643000953535
3.4800000000000026,-3.789521733313867,2.062970976799647,20.55406028897181,0.22129757474386036,0.04020710116562576,0.0,-2.343856652819961,2.7053766524942318,5.096400419126654,0.02246690249360442,0.0015287183737885796,0.0,446.5189167577669,447.3051726741926,448.0676170369323,446.6498264171682
3.5400000000000027,-3.9312027331479453,2.2299320229815076,20.863217262537255,0.22288314109495744,0.04018295359188606,0.0,-2.3788423665053067,2.8599116183242814,5.208098770672251,0.033355523778273145,-0.004575711835403097,0.0,474.960463739952,474.4919918975867,474.871970521458,475.7067192082372
3.6000000000000028,-4.07487691766042,2.405584578861034,21.176421569760553,0.22507954484927506,0.03973654494956147,0.0,-2.4102795940027653,2.9952253259612087,5.23173673177564,0.04242264757098548,-0.01389253317455761,0.0,449.6451653632928,448.88971963597794,448.6140098954015,449.35037307432316
3.660000000000003,-4.220567417159916,2.5901377583006266,21.494327733004475,0.22796514990337968,0.03963321378008722,0.0,-2.4460193789050684,3.1565638829506852,5.3642274839627495,0.05752981632044029,0.015446369404762647,0.0,482.24834420012485,484.45980723684664,482.88093024789924,484.0205842163467
3.720000000000003,-4.368290776706113,2.7837364981794064,21.817228869659534,0.23162182050588154,0.040524433881896194,0.0,-2.478183602392817,3.2968847512247805,5.398693547301737,0.0670204750739481,0.013641153400307872,0.0,455.35470571629395,455.2101312792002,454.77386454676866,455.5360975412062
3.780000000000003,-4.51786204476174,2.9852256275648585,22.139723538181865,0.2355368520599157,0.0411740898921753,0.0,-2.507610372529199,3.4196626197679394,5.3511092529979924,0.06145425140757866,0.0045049168546354625,0.0,430.02825219749803,429.253353983686,429.480420207546,429.0112466272093
3.840000000000003,-4.669177296619258,3.1939251079107414,22.458512667397443,0.23987614659967615,0.04110380738396202,0.0,-2.536276401105456,3.5372523881545748,5.275330015423858,0.08812080856644193,-0.016043320628737073,0.0,420.77736760946243,418.9943355980083,418.72949364297114,421.0476071186086
3.900000000000003,-4.822260186239947,3.410003824709378,22.773844424030212,0.24561945854431588,0.04015974139516043,0.0,-2.5664391533939344,3.665732048027505,5.235628967635679,0.10771479239300712,-0.01512373452048005,0.0,431.4569606711776,431.53469821144137,431.4290495196377,433.0885280467414
3.960000000000003,-4.977209146988385,3.6342716786440876,23.088363931793808,0.2521460714213557,0.03908942427056772,0.0,-2.598456459207287,3.8102742281813997,5.247923965269635,0.11081895003288103,-0.023911548052601095,0.0,449.7455236132315,449.03311361789616,448.9608321634609,449.2229534396956
4.020000000000002,-5.134039576945373,3.867150963051227,23.40297209535101,0.2593186372754914,0.037866699355200595,0.0,-2.6291344195307618,3.952818615533606,5.238679023908791,0.13290960776208294,-0.014113716654112794,0.0,442.74313546075535,443.54870259235037,442.30913096938554,444.1376933509572
4.080000000000001,-5.29274980717415,4.109050662278629,23.718339395318733,0.2672989547276803,0.03703144931427005,0.0,-2.6611399852765376,4.111018789710146,5.272915723535456,0.13319576694706756,-0.013537843104137269,0.0,457.9483845360629,457.9943186448834,458.02529038423245,458.06375479620567
4.14,-5.453277659477309,4.359896192168973,24.033272376086387,0.2750105042686899,0.03691489038100659,0.0,-2.6897831639335537,4.251013545171113,5.224654698217215,0.1170155917228511,0.014634521329245259,0.0,431.8095487975349,434.18020648192197,432.55101499343755,431.20142472477625
4.199999999999998,-5.615641068803184,4.620042938447158,24.348106927527915,0.28180290507237427,0.03797598496653176,0.0,-2.7224242355729613,4.420911056185461,5.269089410394668,0.10423551004875767,0.02317720452062211,0.0,461.81772997326874,462.49111977709236,464.54790677398324,463.55521593413783
4.259999999999997,-5.779919668826222,4.889965627741489,24.66378868721978,0.2881581462474605,0.04034203867059194,0.0,-2.7537094387069474,4.576838590433483,5.2532346647358,0.10909176074307414,0.06039790600001742,0.0,444.03106508500474,447.0754576780197,444.7684145094839,445.1758456671104
4.319999999999996,-5.946238276190127,5.170109551541758,24.98111596604864,0.2953951094949465,0.04375470243156698,0.0,-2.790573886481998,4.761594131312309,5.32334835025399,0.13710652301029339,0.04870024426403436,0.0,473.63542695251215,472.7367009292115,473.00304099960886,475.1677367780776
4.379999999999995,-6.114957163452238,5.462240308101222,25.305159077074933,0.30317205735675756,0.04730712501714596,0.0,-2.8337118823767606,4.976435791617177,5.47648506694121,0.10720312840716639,0.07461648211401227,0.0,499.4594799827926,501.34833160878975,502.24835341659923,500.0872256961503
4.439999999999993,-6.286124605434502,5.765972251808021,25.63380250419557,0.30961011245784853,0.05141345186184765,0.0,-2.872243538104934,5.1482179845378075,5.4776618315349825,0.10749561771270875,0.05172369641924638,0.0,457.75828334956236,455.9357230867777,457.63740124496,457.6704311435808
4.499999999999992,-6.459652004516931,6.079948895755695,25.96203634188349,0.31609016067813567,0.054341112748305775,0.0,-2.912264758974085,5.317933841659012,5.462935926965843,0.10899165949349206,0.04217854835370277,0.0,453.38436706585964,452.61802661410576,453.82063770406154,453.9507236041109
4.559999999999991,-6.635603998080263,6.404009207203443,26.2888145391122,0.3229752015236649,0.0573881461649739,0.0,-2.953045109291804,5.484366221056829,5.429234355781848,0.1243051188979933,0.06401569539336278,0.0,447.5273637880487,449.30330464964396,447.71444820898984,448.9704576156237
4.6199999999999894,-6.813966593941874,6.737610923027613,26.611970445265726,0.33009171763509215,0.06164379112502605,0.0,-2.992700574444391,5.636057153509625,5.342467608054441,0.10368568363562253,0.0820378225844315,0.0,430.764250948941,432.2899252158804,432.3725132423225,430.6442281847232
4.679999999999988,-6.995150834710122,7.0823074779621,26.935494242642523,0.3363313546763358,0.06626347662345289,0.0,-3.0472143201614443,5.853859615058558,5.440295170365759,0.10460296829554351,0.06429082888515635,0.0,492.7069960664202,491.396849707044,490.82701470720565,490.90339963112604
4.739999999999987,-7.179373925051829,7.438530345950223,27.260203623459734,0.3423957397004731,0.07054752281943433,0.0,-3.093891990503665,6.020443842666906,5.383007466083443,0.09287299564129593,0.0827687867755677,0.0,444.308248876695,445.82483557013063,445.09503888352003,444.142508925145
4.799999999999986,-7.366654711217818,7.805647311567882,27.58381924101107,0.34762627928523226,0.07547757773586206,0.0,-3.1492235480664585,6.216793567534243,5.4033123427103495,0.07224382298974398,0.08093801577046054,0.0,470.63417136486953,470.4974763942498,472.18017505161924,470.5912737360367
4.859999999999984,-7.557156415008937,8.183716603696114,27.90622446451632,0.35173879133419383,0.08054112874930563,0.0,-3.201237080791767,6.385529597293266,5.34325248627547,0.05986528274027253,0.09053052587424322,0.0,446.01874002856397,446.8074714805245,447.0705954844991,446.0640483024183
4.919999999999983,-7.750948856441383,8.57226746728376,28.225951363970598,0.35532324571049934,0.08578303113737107,0.0,-3.2589525551621277,6.566049856350513,5.313840758372312,0.05949109543258766,0.08013889483068819,0.0,457.2201884474172,456.3973541445594,457.77390315431006,457.7465164199631
4.979999999999982,-7.948147072033623,8.971051694627818,28.542276412025327,0.35902970620553987,0.09021545070513959,0.0,-3.314702561731792,6.726740717992356,5.230230024775495,0.06598719934006668,0.05682054293382951,0.0,441.01584936478287,439.0891437893627,439.9079778507008,440.4484929542476
5.0399999999999805,-8.149033555675988,9.380530926447928,28.856370785375127,0.3628511765211151,0.09339288456838446,0.0,-3.3817898824036554,6.922388523487301,5.238857326693721,0.05865317266181366,0.04382683488321254,0.0,471.9836021969332,470.9810554428311,470.61016899740554,470.0446876009549
